Date,Open,High,Low,Close,Adj_Close,Volume,Empty_col_H,MA_Price_200_day,MA_Price_50_day,MA_Price_20_day,MA_Price_10_day,MA_Volume_50_day
02/19/2021,31.150000,32.549999,31.150000,32.369999,32.369999,1281600,-,27.651071,29.630600,30.695500,30.900000,1765664.0
02/18/2021,30.650000,31.250000,30.600000,31.059999,31.059999,1023200,-,27.607484,29.569400,30.569500,30.596000,1780054.0
02/17/2021,30.570000,30.950001,30.450001,30.660000,30.660000,474700,-,27.574315,29.533300,30.513500,30.405000,1796212.0
02/16/2021,31.510000,31.670000,30.610001,30.650000,30.650000,965200,-,27.545080,29.515500,30.439000,30.294000,1809558.0
02/12/2021,30.670000,31.690001,30.610001,31.450001,31.450001,1003200,-,27.518573,29.503500,30.426000,30.294000,1812276.0
02/11/2021,30.450001,30.959999,30.264999,30.750000,30.750000,922600,-,27.499917,29.468500,30.370500,30.138000,1820944.0
02/10/2021,29.850000,30.780001,29.469999,30.510000,30.510000,1827500,-,27.479901,29.421100,30.298500,30.125000,1845386.0
02/09/2021,31.969999,31.969999,29.608999,29.690001,29.690001,1773100,-,27.456325,29.385500,30.232000,30.321000,1818956.0
02/08/2021,30.549999,31.590000,30.379999,31.549999,31.549999,1600600,-,27.429461,29.370900,30.232500,30.692000,1799622.0
02/05/2021,29.379999,30.549999,29.080000,30.309999,30.309999,1327700,-,27.392949,29.324100,30.136000,30.605000,1800070.0
02/04/2021,29.290001,29.809999,28.975000,29.330000,29.330000,2012000,-,27.363332,29.278700,30.132000,30.491000,1793960.0
02/03/2021,29.440001,29.754999,29.070000,29.150000,29.150000,2419300,-,27.340896,29.240900,30.238500,30.543000,1778686.0
02/02/2021,30.760000,30.930000,29.295000,29.549999,29.549999,1439200,-,27.322533,29.203300,30.231750,30.622000,1750400.0
02/01/2021,29.860001,30.840000,29.660000,30.650000,30.650000,1179500,-,27.304848,29.154900,30.174750,30.584000,1757262.0
01/29/2021,30.309999,31.250000,29.760000,29.889999,29.889999,1688200,-,27.276208,29.094900,30.086250,30.558000,1765700.0
01/28/2021,32.215000,32.980000,30.540001,30.620001,30.620001,2687200,-,27.251567,29.032100,30.026750,30.603000,1773838.0
01/27/2021,33.400002,36.959999,32.349998,32.470001,32.470001,6830800,-,27.227441,28.943900,29.935000,30.472000,1782118.0
01/26/2021,30.940001,33.590000,30.920000,33.400002,33.400002,3088600,-,27.191041,28.803500,29.755500,30.143000,1690532.0
01/25/2021,29.180000,30.799999,29.170000,30.680000,30.680000,4717200,-,27.151180,28.678500,29.485500,29.773000,1653098.0
01/22/2021,29.760000,29.760000,28.940001,29.170000,29.170000,1595700,-,27.125812,28.598900,29.339000,29.667000,1589952.0
01/21/2021,29.820000,30.209999,29.719999,29.850000,29.850000,2285600,-,27.103779,28.539300,29.229500,29.773000,1603794.0
01/20/2021,29.250000,30.275000,29.240000,29.940001,29.940001,2704400,-,27.075768,28.454400,29.106500,29.934000,1586082.0
01/19/2021,30.370001,30.389999,29.120001,29.170000,29.170000,1807400,-,27.033124,28.383000,28.999000,29.841500,1557602.0
01/15/2021,30.200001,30.660000,29.870001,30.389999,30.389999,3611800,-,26.995571,28.308200,28.948500,29.765500,1578692.0
01/14/2021,29.350000,30.549999,29.049999,30.340000,30.340000,5169000,-,26.950554,28.234400,28.834500,29.614500,1535554.0
01/13/2021,28.990000,29.389999,28.670000,29.309999,29.309999,1304400,-,26.912307,28.165400,28.728000,29.450500,1482272.0
01/12/2021,29.670000,29.889999,29.030001,29.180000,29.180000,1251100,-,26.883624,28.102000,28.679500,29.398000,1500366.0
01/11/2021,29.340000,29.930000,29.240000,29.700001,29.700001,1207000,-,26.847012,28.026200,28.656500,29.368000,1507534.0
01/08/2021,30.230000,30.400000,29.150000,29.620001,29.620001,1838700,-,26.820495,27.932600,28.605750,29.198000,1524316.0
01/07/2021,31.020000,31.410000,30.200001,30.230000,30.230000,2343400,-,26.788129,27.860100,28.561250,29.011000,1511118.0
01/06/2021,29.410000,31.600000,29.410000,31.459999,31.459999,1768000,-,26.744334,27.779100,28.494500,28.686000,1514848.0
01/05/2021,28.450001,29.170000,28.389999,29.014999,29.014999,833700,-,26.685264,27.688600,28.387000,28.279000,1514752.0
01/04/2021,29.010000,29.379999,28.150000,28.410000,28.410000,1237100,-,26.639610,27.656500,28.399000,28.156500,1534638.0
12/31/2020,28.700001,29.020000,28.660000,28.879999,28.879999,650400,-,26.606352,27.623300,28.467000,28.131500,1525964.0
12/30/2020,28.950001,29.230000,28.700001,28.700001,28.700001,756300,-,26.568117,27.569300,28.525500,28.054500,1542108.0
12/29/2020,29.040001,29.049999,28.625000,28.785000,28.785000,694500,-,26.542582,27.520300,28.575500,28.005500,1543640.0
12/28/2020,28.129999,28.980000,28.000000,28.879999,28.879999,1022300,-,26.513648,27.487000,28.555250,27.961000,1544058.0
12/24/2020,27.750000,28.129999,27.750000,28.000000,28.000000,475800,-,26.495098,27.453400,28.547750,27.945000,1543452.0
12/23/2020,27.084999,27.840000,27.030001,27.750000,27.750000,1063000,-,26.481841,27.436000,28.595750,28.013500,1552822.0
12/22/2020,27.309999,27.440001,26.889999,26.980000,26.980000,1208400,-,26.479553,27.430400,28.668750,28.111500,1562964.0
12/21/2020,27.469999,27.590000,27.020000,27.389999,27.389999,1257700,-,26.487263,27.473400,28.721750,28.303000,1563858.0
12/18/2020,28.100000,28.420000,27.639999,27.790001,27.790001,2945800,-,26.484841,27.509600,28.724250,28.495000,1557226.0
12/17/2020,28.299999,28.309999,27.570000,28.160000,28.160000,2069200,-,26.487311,27.546400,28.698250,28.641500,1512744.0
12/16/2020,28.260000,28.440001,28.000000,28.110001,28.110001,976600,-,26.490906,27.565400,28.646750,28.802500,1492456.0
12/15/2020,28.469999,28.490000,27.620001,28.209999,28.209999,1245300,-,26.502437,27.565600,28.623750,28.996500,1501972.0
12/14/2020,29.090000,29.190001,28.320000,28.340000,28.340000,1087300,-,26.513667,27.579200,28.550750,29.145500,1489092.0
12/11/2020,28.420000,28.770000,28.170000,28.719999,28.719999,1453500,-,26.528462,27.575800,28.444250,29.149500,1489544.0
12/10/2020,28.459999,28.790001,28.350000,28.684999,28.684999,981100,-,26.534759,27.565600,28.280750,29.150500,1479052.0
12/09/2020,29.049999,29.160000,28.580000,28.730000,28.730000,1601700,-,26.543891,27.551300,28.204000,29.178000,1488546.0
12/08/2020,29.219999,29.370001,28.760000,28.895000,28.895000,1575600,-,26.559738,27.533100,28.102500,29.226000,1474684.0
12/07/2020,29.010000,29.440001,28.920000,29.309999,29.309999,2001100,-,26.576877,27.513200,27.967250,29.140500,1464066.0
12/04/2020,30.020000,30.020000,29.190001,29.254999,29.254999,1831100,-,26.599030,27.462600,27.782000,28.953500,1444856.0
12/03/2020,30.100000,30.410000,29.700001,29.770000,29.770000,1142000,-,26.627513,27.401900,27.637750,28.755000,1426680.0
12/02/2020,29.709999,30.070000,29.260000,30.049999,30.049999,1101100,-,26.658541,27.326100,27.420750,28.491000,1429368.0
12/01/2020,28.650000,30.040001,28.580000,29.700001,29.700001,1436600,-,26.693042,27.264100,27.253250,28.251000,1448390.0
11/30/2020,28.520000,28.805000,28.290001,28.379999,28.379999,2144700,-,26.727767,27.207900,27.112750,27.956000,1461680.0
11/27/2020,28.879999,29.090000,28.660000,28.730000,28.730000,506000,-,26.769535,27.200300,27.000750,27.739000,1483816.0
11/25/2020,28.980000,29.000000,28.650000,28.959999,28.959999,806400,-,26.810587,27.201100,26.833750,27.411000,1518954.0
11/24/2020,28.360001,29.389999,28.170000,29.209999,29.209999,1623000,-,26.848716,27.211100,26.636750,27.230000,1545660.0
11/23/2020,27.459999,28.245001,27.400000,28.040001,28.040001,1022200,-,26.882888,27.199700,26.476000,26.979000,1535238.0
11/20/2020,27.240000,27.580000,27.070000,27.440001,27.440001,1248300,-,26.923748,27.212900,26.383000,26.794000,1540426.0
11/19/2020,27.010000,27.485001,26.950001,27.270000,27.270000,1005000,-,26.965588,27.226900,26.357750,26.610500,1540376.0
11/18/2020,27.670000,27.756001,27.129999,27.129999,27.129999,1782300,-,27.008919,27.244500,26.364750,26.520500,1558550.0
11/17/2020,26.540001,27.719999,26.209999,27.650000,27.650000,1601400,-,27.059989,27.267700,26.345750,26.350500,1560666.0
11/16/2020,26.549999,27.245001,26.420000,26.750000,26.750000,2095100,-,27.105850,27.271500,26.272250,26.255500,1560536.0
11/13/2020,25.430000,26.375000,25.430000,26.209999,26.209999,3101200,-,27.153405,27.291700,26.247250,26.269500,1547294.0
11/12/2020,26.910000,26.959999,25.264999,25.450001,25.450001,2251500,-,27.201199,27.317700,26.292750,26.262500,1521352.0
11/11/2020,26.740000,27.260000,26.389999,27.150000,27.150000,1216900,-,27.253433,27.368500,26.380250,26.256500,1499088.0
11/10/2020,25.820000,26.930000,25.760000,26.700001,26.700001,1559900,-,27.294853,27.375300,26.379250,26.043500,1501626.0
11/09/2020,26.700001,27.350000,25.850000,26.190001,26.190001,2287800,-,27.341624,27.392700,26.417750,25.973000,1500610.0
11/06/2020,26.245001,26.330000,25.379999,25.605000,25.605000,1400000,-,27.389715,27.422680,26.564750,25.972000,1472280.0
11/05/2020,25.670000,26.420000,25.280001,26.370001,26.370001,1280400,-,27.439106,27.458807,26.744500,26.105000,1463898.0
