Date,Open,High,Low,Close,Adj_Close,Volume,Empty_col_H,MA_Price_200_day,MA_Price_50_day,MA_Price_20_day,MA_Price_10_day,MA_Volume_50_day
02/19/2021,124.779999,126.580002,122.720001,123.889999,123.889999,1797000,-,93.468539,108.603200,123.971500,127.830000,2417878.0
02/18/2021,121.500000,124.779999,118.849998,124.320000,124.320000,2196800,-,93.185670,107.913600,123.578500,127.668999,2442770.0
02/17/2021,126.099998,128.570007,123.620003,126.900002,126.900002,1890000,-,92.891076,107.174800,123.009999,127.530000,2444538.0
02/16/2021,128.529999,129.550003,125.360001,126.980003,126.980003,2736100,-,92.579375,106.393400,122.169999,127.177000,2443192.0
02/12/2021,131.179993,133.229996,130.570007,132.119995,132.119995,1047900,-,92.286741,105.612500,121.074999,126.303999,2435264.0
02/11/2021,132.360001,134.330002,131.889999,132.470001,132.470001,979200,-,91.976761,104.765718,119.707499,124.591000,2453980.0
02/10/2021,133.199997,133.199997,127.480003,131.050003,131.050003,1825600,-,91.665021,103.919719,118.436499,123.067999,2498672.0
02/09/2021,130.809998,133.750000,129.899994,132.419998,132.419998,3759800,-,91.366205,103.161388,117.256499,121.871999,2490302.0
02/08/2021,124.800003,126.860001,123.519997,124.129997,124.129997,2012000,-,91.050330,102.384837,116.095499,120.822999,2481598.0
02/05/2021,122.129997,126.000000,121.750000,124.019997,124.019997,2139600,-,90.769862,101.848322,115.617499,120.838999,2522286.0
02/04/2021,121.080002,122.889999,120.830002,122.279999,122.279999,2499800,-,90.495709,101.259527,115.010999,120.113000,2539066.0
02/03/2021,122.750000,123.650002,121.459999,122.930000,122.930000,1524800,-,90.226019,100.679989,114.077499,119.488000,2560730.0
02/02/2021,120.449997,123.489998,120.120003,123.370003,123.370003,2316300,-,89.957475,100.001841,113.009499,118.489999,2614538.0
02/01/2021,116.199997,119.629997,116.199997,118.250000,118.250000,1525700,-,89.686542,99.240657,111.677999,117.162999,2635388.0
01/29/2021,114.760002,116.860001,113.470001,114.989998,114.989998,2952000,-,89.454673,98.608814,110.553999,115.845999,2652802.0
01/28/2021,117.940002,118.160004,115.099998,117.239998,117.239998,2182000,-,89.226811,98.047160,109.600999,114.823999,2639046.0
01/27/2021,119.540001,122.330002,118.330002,119.089996,119.089996,2043500,-,88.979801,97.463853,108.410999,113.805000,2645614.0
01/26/2021,122.290001,122.839996,120.120003,121.930000,121.930000,1923000,-,88.720247,96.824988,107.012999,112.641000,2672100.0
01/25/2021,125.839996,128.380005,123.500000,124.290001,124.290001,4031400,-,88.435390,96.174224,105.549500,111.367999,2685714.0
01/22/2021,114.690002,117.559998,113.790001,116.760002,116.760002,1829700,-,88.136720,95.435549,103.964000,110.395999,2672408.0
01/21/2021,115.000000,116.089996,113.250000,116.029999,116.029999,2981300,-,87.877336,94.853262,102.750999,109.908999,2707014.0
01/20/2021,112.730003,113.580002,111.070000,112.949997,112.949997,2511700,-,87.632149,94.369389,101.596000,108.666999,2685560.0
01/19/2021,107.739998,110.370003,107.540001,110.099998,110.099998,2234100,-,87.389861,93.937936,100.688000,107.528999,2703766.0
01/15/2021,105.330002,106.699997,104.129997,105.080002,105.080002,1308400,-,87.167895,93.605391,99.727500,106.192999,2729872.0
01/14/2021,108.489998,108.529999,104.639999,104.769997,104.769997,3573700,-,86.963349,93.218189,98.893000,105.261999,2750784.0
01/13/2021,105.599998,107.790001,105.510002,107.050003,107.050003,2723300,-,86.757952,92.805657,97.933500,104.377999,2730798.0
01/12/2021,108.750000,110.070000,106.059998,107.449997,107.449997,2397900,-,86.527215,92.396617,96.925000,103.016999,2716310.0
01/11/2021,111.000000,111.970001,109.040001,109.199997,109.199997,3377700,-,86.288962,92.007913,95.965500,101.384999,2708510.0
01/08/2021,111.620003,114.800003,110.830002,114.570000,114.570000,3377800,-,86.058419,91.544897,94.874000,99.731000,2688226.0
01/07/2021,104.839996,112.750000,104.699997,111.889999,111.889999,4522300,-,85.791064,91.017984,93.596000,97.532000,2653672.0
01/06/2021,99.959999,105.800003,99.959999,103.610001,103.610001,3650000,-,85.552915,90.510547,92.582000,95.593000,2586510.0
01/05/2021,96.930000,101.860001,96.809998,101.570000,101.570000,2934200,-,85.331331,90.151947,91.872001,94.525000,2558956.0
01/04/2021,96.059998,98.129997,95.300003,96.739998,96.739998,2159100,-,85.106315,89.868072,91.162500,93.847000,2541926.0
12/31/2020,96.050003,97.040001,94.930000,95.769997,95.769997,1383700,-,84.911521,89.694167,90.717001,93.262000,2528690.0
12/30/2020,94.900002,96.790001,94.220001,95.930000,95.930000,1919400,-,84.700989,89.542256,90.325251,92.524001,2546970.0
12/29/2020,92.320000,95.000000,92.320000,93.440002,93.440002,2141100,-,84.514799,89.366791,90.017796,91.489001,2556290.0
12/28/2020,92.650002,93.389999,90.180000,91.129997,91.129997,1698700,-,84.328736,89.264473,89.854298,90.833000,2553270.0
12/24/2020,91.550003,93.000000,90.949997,92.660004,92.660004,646300,-,84.190487,89.204565,89.954472,90.546001,2560686.0
12/23/2020,92.800003,93.279999,90.720001,92.580002,92.580002,904000,-,84.022483,89.138801,90.001094,90.017001,2591902.0
12/22/2020,93.040001,93.400002,91.489998,92.500000,92.500000,1259400,-,83.880140,89.100579,90.237305,89.660001,2616394.0
12/21/2020,92.559998,94.690002,92.559998,92.930000,92.930000,2257600,-,83.738800,89.076530,90.341319,89.571001,2640380.0
12/18/2020,91.910004,95.459999,91.900002,94.790001,94.790001,6555500,-,83.591887,89.025921,90.359974,89.219001,2629298.0
12/17/2020,90.820000,91.989998,89.809998,90.889999,90.889999,2936000,-,83.450472,88.894608,90.071603,88.478001,2550514.0
12/16/2020,86.750000,88.750000,86.610001,88.389999,88.389999,2813000,-,83.333234,88.811761,89.792644,88.172001,2552536.0
12/15/2020,87.059998,87.300003,84.800003,85.580002,85.580002,3455300,-,83.224303,88.827805,89.706036,88.126501,2530446.0
12/14/2020,87.410004,87.900002,85.650002,86.879997,86.879997,2105700,-,83.112381,88.924595,89.772400,88.546591,2491024.0
