Date,Open,High,Low,Close,Adj_Close,Volume,Empty_col_H,MA_Price_200_day,MA_Price_50_day,MA_Price_20_day,MA_Price_10_day,MA_Volume_50_day
02/19/2021,24.200001,24.780001,24.040001,24.459999,24.459999,2900,-,23.084123,25.269273,24.542239,24.260571,4300.0
02/18/2021,24.000000,24.400000,24.000000,24.110001,24.110001,4200,-,23.069654,25.286959,24.563569,24.256463,4396.0
02/17/2021,24.780001,24.780001,23.900000,23.900000,23.900000,3600,-,23.057130,25.306272,24.610359,24.378900,4360.0
02/16/2021,23.950001,24.000000,23.900000,23.900000,23.900000,3100,-,23.041787,25.327198,24.667152,24.485520,4302.0
02/12/2021,24.500000,24.500000,24.070000,24.070000,24.070000,3600,-,23.025120,25.352901,24.751309,24.553333,4336.0
02/11/2021,24.500000,24.500000,24.500000,24.500000,24.500000,1200,-,23.014953,25.374407,24.830449,24.506629,4312.0
02/10/2021,24.969999,24.969999,24.299999,24.320000,24.200001,2500,-,22.992983,25.386119,24.856744,24.469664,4326.0
02/09/2021,24.299999,24.770000,24.160000,24.160000,24.040791,10200,-,22.977218,25.403831,24.970182,24.487575,4302.0
02/08/2021,24.620001,25.080000,24.620001,24.969999,24.846792,2200,-,22.959847,25.431693,25.051777,24.620914,4196.0
02/05/2021,24.030001,24.700001,24.030001,24.700001,24.578127,2500,-,22.938496,25.435673,25.077649,24.705494,4298.0
02/04/2021,24.870001,25.350000,24.030001,24.540001,24.418917,6300,-,22.924661,25.435076,25.127402,24.823907,4316.0
02/03/2021,24.590000,25.700001,24.040001,25.459999,25.334375,3100,-,22.909123,25.445425,25.164219,24.870675,4254.0
02/02/2021,25.500000,25.540001,25.090000,25.090000,24.966202,3300,-,22.890380,25.449007,25.118446,24.841818,4250.0
02/01/2021,23.670000,24.889999,23.650000,24.700001,24.578127,4600,-,22.868431,25.472093,25.126407,24.848783,4228.0
01/29/2021,24.209999,24.280001,23.080000,23.719999,23.602961,9700,-,22.843818,25.496372,25.165712,24.949285,4202.0
01/28/2021,24.920000,24.920000,24.250000,24.250000,24.130346,12600,-,22.824326,25.533787,25.266711,25.154269,4106.0
01/27/2021,25.299999,25.299999,24.500000,24.500000,24.379112,6000,-,22.811799,25.536772,25.335371,25.243825,3894.0
01/26/2021,26.090000,26.090000,25.299999,25.500000,25.374178,6700,-,22.810031,25.536971,25.390099,25.452788,3826.0
01/25/2021,25.799999,25.820000,25.799999,25.820000,25.692598,2700,-,22.817152,25.554285,25.413981,25.482640,3756.0
01/22/2021,25.000000,25.990000,25.000000,25.889999,25.762253,17500,-,22.817782,25.567410,25.421941,25.449803,3832.0
01/21/2021,25.080000,25.120001,25.010000,25.010000,24.886597,2700,-,22.820759,25.541501,25.449306,25.430897,3670.0
01/20/2021,25.010000,25.889999,25.010000,25.170000,25.045807,2900,-,22.818805,25.487539,25.506024,25.457764,3640.0
01/19/2021,25.650000,25.650000,25.160000,25.160000,25.035856,5600,-,22.806845,25.440893,25.547817,25.395075,3612.0
01/15/2021,25.590000,26.010000,25.590000,25.709999,25.583141,1900,-,22.795277,25.392068,25.642846,25.404030,3600.0
01/14/2021,25.260000,25.799999,25.250000,25.780001,25.652798,3500,-,22.777103,25.334081,25.671703,25.382139,3700.0
01/13/2021,26.190001,26.680000,25.150000,25.150000,25.025906,3600,-,22.763283,25.271729,25.697575,25.379154,3654.0
01/12/2021,25.799999,26.600000,25.799999,26.600000,26.468750,2000,-,22.756959,25.217952,25.732402,25.426917,3660.0
01/11/2021,25.799999,25.799999,25.799999,25.799999,25.672697,500,-,22.738766,25.139479,25.774195,25.327410,3648.0
01/08/2021,25.700001,26.049999,25.490000,25.490000,25.364227,1600,-,22.739299,25.073758,25.858775,25.345321,3690.0
01/07/2021,25.230000,26.700001,25.200001,25.700001,25.573193,4800,-,22.734663,25.014007,25.908529,25.394079,3714.0
01/06/2021,25.139999,26.650000,25.139999,25.280001,25.155264,4700,-,22.718253,24.950276,25.915494,25.467714,3748.0
01/05/2021,25.799999,25.889999,24.540001,24.540001,24.418917,8400,-,22.705158,24.904016,25.924947,25.554285,3820.0
01/04/2021,25.750000,25.750000,25.000000,25.250000,25.125412,5200,-,22.710442,24.876643,25.957784,25.700559,3840.0
12/31/2020,25.750000,25.830000,25.490000,25.490000,25.364227,2000,-,22.702444,24.833754,25.948829,25.881661,3756.0
12/30/2020,26.129999,26.129999,25.750000,25.750000,25.622944,1600,-,22.684531,24.784702,25.939873,25.961267,3730.0
12/29/2020,25.500000,25.660000,25.400000,25.629999,25.503536,2100,-,22.679631,24.717004,25.915991,26.015995,3720.0
12/28/2020,26.500000,26.850000,25.600000,25.600000,25.473684,2600,-,22.674641,24.649910,25.895095,26.037887,3814.0
12/24/2020,26.120001,26.120001,25.980000,25.980000,25.851809,500,-,22.648637,24.588763,25.875691,26.220979,4020.0
12/23/2020,26.090000,26.090000,25.809999,25.980000,25.851809,2600,-,22.602957,24.508761,25.854795,26.372229,4056.0
12/22/2020,25.990000,26.440001,25.820000,26.440001,26.309540,2600,-,22.592258,24.429750,25.814495,26.422978,4042.0
12/21/2020,26.200001,26.600000,26.059999,26.150000,26.020971,2300,-,22.591420,24.348518,25.726431,26.363274,4012.0
12/18/2020,27.420000,27.420000,26.010000,26.010000,25.881662,14400,-,22.590311,24.271076,25.672200,26.295609,4040.0
12/17/2020,26.889999,27.070000,26.889999,27.070000,26.936432,2400,-,22.593180,24.191666,25.653791,26.215009,3792.0
12/16/2020,26.840000,26.840000,26.290001,26.290001,26.160280,2100,-,22.591755,24.097698,25.612994,26.015996,3794.0
12/15/2020,26.500000,27.350000,26.299999,26.299999,26.170231,2300,-,22.596612,24.007564,25.594585,25.918479,3804.0
12/14/2020,27.950001,28.000000,25.850000,25.850000,25.722452,7300,-,22.600929,23.927930,25.559758,25.815987,3810.0
12/11/2020,27.500000,27.950001,27.040001,27.440001,27.304605,1200,-,22.609395,23.840808,25.487615,25.752303,3880.0
12/10/2020,26.299999,27.500000,26.270000,27.500000,27.364309,3800,-,22.605395,23.720854,25.341838,25.530403,3912.0
12/09/2020,25.540001,26.670000,25.540001,26.490000,26.359293,7400,-,22.606877,23.603272,25.285617,25.337360,3870.0
12/08/2020,25.219999,25.840000,25.219999,25.840000,25.712502,1900,-,22.613923,23.509356,25.285095,25.206012,3738.0
12/07/2020,25.240000,25.500000,25.200001,25.469999,25.344326,7700,-,22.623566,23.422036,25.222809,25.089589,3764.0
