Date,Open,High,Low,Close,Adj_Close,Volume,Empty_col_H,MA_Price_200_day,MA_Price_50_day,MA_Price_20_day,MA_Price_10_day,MA_Volume_50_day
02/19/2021,24.309999,24.590000,23.250000,24.320000,24.320000,1100,-,18.603300,21.773200,22.764500,24.404000,5862.0
02/18/2021,24.700001,24.700001,24.100000,24.100000,24.100000,1600,-,18.541700,21.681800,22.603500,24.376000,6020.0
02/17/2021,24.570000,25.340000,24.059999,24.379999,24.379999,16600,-,18.482150,21.585800,22.469500,24.171000,6008.0
02/16/2021,24.719999,24.719999,23.840000,23.889999,23.889999,1500,-,18.417500,21.486200,22.309500,23.838000,5700.0
02/12/2021,24.990000,24.990000,24.139999,24.299999,24.299999,4500,-,18.357300,21.395600,22.179000,23.565000,5686.0
02/11/2021,24.610001,24.610001,24.059999,24.480000,24.480000,4500,-,18.295800,21.295600,22.046000,23.136000,5644.0
02/10/2021,25.280001,25.280001,23.209999,24.480000,24.480000,7200,-,18.227900,21.193400,21.916000,22.678000,5610.0
02/09/2021,25.209999,25.280001,24.240000,24.950001,24.950001,8400,-,18.160500,21.084200,21.780000,22.293000,5530.0
02/08/2021,24.900000,25.000000,24.219999,24.920000,24.920000,16400,-,18.090150,20.973600,21.656500,21.883000,5376.0
02/05/2021,24.790001,24.799999,24.100000,24.219999,24.219999,4100,-,18.020550,20.860400,21.539500,21.464000,5064.0
02/04/2021,22.330000,24.820000,21.559999,24.040001,24.040001,23400,-,17.954450,20.762400,21.472500,21.125000,5008.0
02/03/2021,21.910000,23.110001,21.660000,22.049999,22.049999,12600,-,17.889850,20.665800,21.413500,20.831000,4570.0
02/02/2021,21.600000,21.600000,20.900000,21.049999,21.049999,5700,-,17.836400,20.620600,21.428500,20.768000,4390.0
02/01/2021,20.940001,21.360001,20.440001,21.160000,21.160000,12500,-,17.788650,20.593400,21.488500,20.781000,4374.0
01/29/2021,19.709999,20.299999,19.709999,20.010000,20.010000,1900,-,17.740300,20.569800,21.501000,20.793000,4138.0
01/28/2021,20.620001,20.930000,18.340000,19.900000,19.900000,10200,-,17.695850,20.569600,21.565000,20.956000,4180.0
01/27/2021,20.920000,21.309999,20.620001,20.629999,20.629999,3300,-,17.651450,20.571400,21.612500,21.154000,4088.0
01/26/2021,21.200001,21.200001,20.850000,20.850000,20.850000,2700,-,17.606200,20.552200,21.645000,21.267000,4054.0
01/25/2021,20.990000,21.490000,20.700001,20.730000,20.730000,2000,-,17.560250,20.529200,21.652000,21.430000,4266.0
01/22/2021,20.809999,20.910000,20.480000,20.830000,20.830000,3200,-,17.512900,20.514400,21.650500,21.615000,4444.0
01/21/2021,21.070000,21.100000,21.070000,21.100000,21.100000,900,-,17.465250,20.459800,21.646500,21.820000,4542.0
01/20/2021,21.209999,21.480000,21.110001,21.420000,21.420000,2000,-,17.416050,20.423800,21.636500,21.996000,4604.0
01/19/2021,21.280001,21.280001,21.080000,21.180000,21.180000,1400,-,17.365300,20.390000,21.563000,22.089000,4584.0
